event_id,voter_id,polling_station_id,event_type,event_timestamp,queue_time_minutes,processing_time_minutes,status
11495,VOTER017334,PS-034,PROCESSING_COMPLETED,2026-01-15T11:18:00,5.73,4.11,COMPLETED
11496,VOTER017335,PS-035,PROCESSING_COMPLETED,2026-01-15T10:03:00,9.8,3.97,COMPLETED
11497,VOTER017336,PS-036,PROCESSING_COMPLETED,2026-01-15T09:08:00,7.93,4.3,COMPLETED
11498,VOTER017340,PS-040,PROCESSING_COMPLETED,2026-01-15T15:23:00,8.47,1.75,COMPLETED
11499,VOTER017341,PS-041,PROCESSING_COMPLETED,2026-01-15T11:11:00,8.56,9.09,COMPLETED
11500,VOTER017344,PS-044,PROCESSING_COMPLETED,2026-01-15T12:09:00,7.39,9.82,COMPLETED
11501,VOTER017345,PS-045,PROCESSING_COMPLETED,2026-01-15T13:40:00,8.22,5.4,COMPLETED
11502,VOTER017347,PS-047,PROCESSING_COMPLETED,2026-01-15T12:42:00,8.47,7.66,COMPLETED
11503,VOTER017348,PS-048,PROCESSING_COMPLETED,2026-01-15T11:41:00,7.28,8.21,COMPLETED
11504,VOTER017350,PS-050,PROCESSING_COMPLETED,2026-01-15T16:12:00,11.94,2.91,COMPLETED
11505,VOTER017351,PS-001,PROCESSING_COMPLETED,2026-01-15T17:11:00,3.13,2.24,COMPLETED
11506,VOTER017352,PS-002,PROCESSING_COMPLETED,2026-01-15T11:45:00,4.3,5.91,COMPLETED
11507,VOTER017358,PS-008,PROCESSING_COMPLETED,2026-01-15T12:45:00,7.46,3.87,COMPLETED
11508,VOTER017359,PS-009,PROCESSING_COMPLETED,2026-01-15T15:58:00,7.13,9.7,COMPLETED
11509,VOTER017361,PS-011,PROCESSING_COMPLETED,2026-01-15T11:07:00,6.84,9.6,COMPLETED
11510,VOTER017362,PS-012,PROCESSING_COMPLETED,2026-01-15T15:50:00,10.98,1.34,COMPLETED
11511,VOTER017363,PS-013,PROCESSING_COMPLETED,2026-01-15T16:35:00,7.0,5.25,COMPLETED
11512,VOTER017364,PS-014,PROCESSING_COMPLETED,2026-01-15T14:49:00,0.71,8.36,COMPLETED
11513,VOTER017366,PS-016,PROCESSING_COMPLETED,2026-01-15T12:13:00,8.17,9.97,COMPLETED
11514,VOTER017370,PS-020,PROCESSING_COMPLETED,2026-01-15T15:38:00,12.72,10.21,COMPLETED
11515,VOTER017371,PS-021,PROCESSING_COMPLETED,2026-01-15T13:06:00,5.15,5.74,COMPLETED
11516,VOTER017373,PS-023,PROCESSING_COMPLETED,2026-01-15T08:22:00,7.48,5.29,COMPLETED
11517,VOTER017375,PS-025,PROCESSING_COMPLETED,2026-01-15T17:51:00,4.79,3.43,COMPLETED
11518,VOTER017378,PS-028,PROCESSING_COMPLETED,2026-01-15T12:20:00,4.95,4.84,COMPLETED
11519,VOTER017381,PS-031,PROCESSING_COMPLETED,2026-01-15T16:35:00,2.19,7.85,COMPLETED
11520,VOTER017382,PS-032,PROCESSING_COMPLETED,2026-01-15T07:34:00,14.12,6.3,COMPLETED
11521,VOTER017383,PS-033,PROCESSING_COMPLETED,2026-01-15T07:01:00,12.95,8.24,COMPLETED
11522,VOTER017385,PS-035,PROCESSING_COMPLETED,2026-01-15T07:21:00,7.89,1.2,COMPLETED
11523,VOTER017387,PS-037,PROCESSING_COMPLETED,2026-01-15T09:40:00,0.2,5.79,COMPLETED
11524,VOTER017389,PS-039,PROCESSING_COMPLETED,2026-01-15T12:12:00,9.89,8.8,COMPLETED
11525,VOTER017391,PS-041,PROCESSING_COMPLETED,2026-01-15T11:08:00,12.19,4.77,COMPLETED
11526,VOTER017392,PS-042,PROCESSING_COMPLETED,2026-01-15T09:46:00,5.98,7.0,COMPLETED
11527,VOTER017394,PS-044,PROCESSING_COMPLETED,2026-01-15T09:44:00,11.51,5.69,COMPLETED
11528,VOTER017395,PS-045,PROCESSING_COMPLETED,2026-01-15T08:27:00,11.52,4.69,COMPLETED
11529,VOTER017396,PS-046,PROCESSING_COMPLETED,2026-01-15T11:08:00,8.72,10.13,COMPLETED
11530,VOTER017397,PS-047,PROCESSING_COMPLETED,2026-01-15T10:10:00,9.53,7.68,COMPLETED
11531,VOTER017401,PS-001,PROCESSING_COMPLETED,2026-01-15T07:26:00,0.89,1.2,COMPLETED
11532,VOTER017402,PS-002,PROCESSING_COMPLETED,2026-01-15T11:57:00,8.03,4.91,COMPLETED
11533,VOTER017403,PS-003,PROCESSING_COMPLETED,2026-01-15T15:56:00,2.98,4.41,COMPLETED
11534,VOTER017404,PS-004,PROCESSING_COMPLETED,2026-01-15T07:42:00,12.6,8.01,COMPLETED
11535,VOTER017405,PS-005,PROCESSING_COMPLETED,2026-01-15T11:31:00,9.32,3.44,COMPLETED
11536,VOTER017406,PS-006,PROCESSING_COMPLETED,2026-01-15T14:11:00,7.45,7.34,COMPLETED
11537,VOTER017407,PS-007,PROCESSING_COMPLETED,2026-01-15T11:39:00,8.67,5.73,COMPLETED
11538,VOTER017408,PS-008,PROCESSING_COMPLETED,2026-01-15T15:13:00,6.99,9.22,COMPLETED
11539,VOTER017409,PS-009,PROCESSING_COMPLETED,2026-01-15T17:41:00,3.67,5.83,COMPLETED
11540,VOTER017410,PS-010,PROCESSING_COMPLETED,2026-01-15T16:26:00,6.31,5.64,COMPLETED
11541,VOTER017413,PS-013,PROCESSING_COMPLETED,2026-01-15T17:12:00,8.11,2.75,COMPLETED
11542,VOTER017415,PS-015,PROCESSING_COMPLETED,2026-01-15T14:44:00,10.97,4.61,COMPLETED
11543,VOTER017416,PS-016,PROCESSING_COMPLETED,2026-01-15T14:38:00,10.01,5.01,COMPLETED
11544,VOTER017417,PS-017,PROCESSING_COMPLETED,2026-01-15T14:22:00,6.32,4.99,COMPLETED
11545,VOTER017418,PS-018,PROCESSING_COMPLETED,2026-01-15T08:15:00,3.05,8.09,COMPLETED
11546,VOTER017421,PS-021,PROCESSING_COMPLETED,2026-01-15T13:32:00,6.56,5.21,COMPLETED
11547,VOTER017422,PS-022,PROCESSING_COMPLETED,2026-01-15T16:30:00,5.5,4.09,COMPLETED
11548,VOTER017423,PS-023,PROCESSING_COMPLETED,2026-01-15T11:07:00,12.16,8.35,COMPLETED
11549,VOTER017424,PS-024,PROCESSING_COMPLETED,2026-01-15T08:03:00,6.23,4.53,COMPLETED
11550,VOTER017426,PS-026,PROCESSING_COMPLETED,2026-01-15T09:40:00,12.05,6.5,COMPLETED
11551,VOTER017427,PS-027,PROCESSING_COMPLETED,2026-01-15T15:36:00,2.6,2.57,COMPLETED
11552,VOTER017428,PS-028,PROCESSING_COMPLETED,2026-01-15T12:26:00,12.6,3.57,COMPLETED
11553,VOTER017429,PS-029,PROCESSING_COMPLETED,2026-01-15T07:58:00,4.26,4.89,COMPLETED
11554,VOTER017432,PS-032,PROCESSING_COMPLETED,2026-01-15T10:57:00,9.4,5.81,COMPLETED
11555,VOTER017433,PS-033,PROCESSING_COMPLETED,2026-01-15T12:22:00,12.52,5.82,COMPLETED
11556,VOTER017434,PS-034,PROCESSING_COMPLETED,2026-01-15T12:10:00,9.06,5.87,COMPLETED
11557,VOTER017435,PS-035,PROCESSING_COMPLETED,2026-01-15T08:04:00,0.2,4.47,COMPLETED
11558,VOTER017436,PS-036,PROCESSING_COMPLETED,2026-01-15T11:05:00,10.66,3.52,COMPLETED
11559,VOTER017437,PS-037,PROCESSING_COMPLETED,2026-01-15T15:45:00,4.87,7.41,COMPLETED
11560,VOTER017439,PS-039,PROCESSING_COMPLETED,2026-01-15T08:49:00,6.54,6.01,COMPLETED
11561,VOTER017440,PS-040,PROCESSING_COMPLETED,2026-01-15T08:52:00,4.97,3.61,COMPLETED
11562,VOTER017442,PS-042,PROCESSING_COMPLETED,2026-01-15T13:14:00,6.48,4.52,COMPLETED
11563,VOTER017443,PS-043,PROCESSING_COMPLETED,2026-01-15T08:12:00,3.41,5.5,COMPLETED
11564,VOTER017444,PS-044,PROCESSING_COMPLETED,2026-01-15T16:52:00,14.84,1.2,COMPLETED
11565,VOTER017446,PS-046,PROCESSING_COMPLETED,2026-01-15T11:57:00,10.93,5.81,COMPLETED
11566,VOTER017447,PS-047,PROCESSING_COMPLETED,2026-01-15T14:34:00,3.21,7.34,COMPLETED
11567,VOTER017448,PS-048,PROCESSING_COMPLETED,2026-01-15T07:36:00,7.42,9.54,COMPLETED
11568,VOTER017449,PS-049,PROCESSING_COMPLETED,2026-01-15T08:42:00,4.78,8.38,COMPLETED
11569,VOTER017452,PS-002,PROCESSING_COMPLETED,2026-01-15T09:43:00,10.3,5.41,COMPLETED
11570,VOTER017453,PS-003,PROCESSING_COMPLETED,2026-01-15T17:31:00,11.06,4.03,COMPLETED
11571,VOTER017454,PS-004,PROCESSING_COMPLETED,2026-01-15T13:26:00,12.19,10.01,COMPLETED
11572,VOTER017456,PS-006,PROCESSING_COMPLETED,2026-01-15T07:25:00,2.07,6.97,COMPLETED
11573,VOTER017459,PS-009,PROCESSING_COMPLETED,2026-01-15T16:21:00,9.2,8.61,COMPLETED
11574,VOTER017460,PS-010,PROCESSING_COMPLETED,2026-01-15T10:10:00,0.2,9.22,COMPLETED
11575,VOTER017461,PS-011,PROCESSING_COMPLETED,2026-01-15T15:12:00,5.02,1.49,COMPLETED
11576,VOTER017463,PS-013,PROCESSING_COMPLETED,2026-01-15T12:09:00,10.42,8.68,COMPLETED
11577,VOTER017464,PS-014,PROCESSING_COMPLETED,2026-01-15T12:23:00,7.56,10.26,COMPLETED
11578,VOTER017465,PS-015,PROCESSING_COMPLETED,2026-01-15T15:50:00,10.07,5.84,COMPLETED
11579,VOTER017466,PS-016,PROCESSING_COMPLETED,2026-01-15T14:47:00,8.67,1.63,COMPLETED
11580,VOTER017468,PS-018,PROCESSING_COMPLETED,2026-01-15T14:33:00,1.94,4.71,COMPLETED
11581,VOTER017469,PS-019,PROCESSING_COMPLETED,2026-01-15T07:02:00,10.65,5.51,COMPLETED
11582,VOTER017473,PS-023,PROCESSING_COMPLETED,2026-01-15T15:17:00,8.41,6.39,COMPLETED
11583,VOTER017475,PS-025,PROCESSING_COMPLETED,2026-01-15T12:25:00,4.77,10.71,COMPLETED
11584,VOTER017476,PS-026,PROCESSING_COMPLETED,2026-01-15T14:13:00,11.89,4.23,COMPLETED
11585,VOTER017477,PS-027,PROCESSING_COMPLETED,2026-01-15T08:24:00,12.54,6.62,COMPLETED
11586,VOTER017478,PS-028,PROCESSING_COMPLETED,2026-01-15T11:49:00,9.17,1.2,COMPLETED
11587,VOTER017479,PS-029,PROCESSING_COMPLETED,2026-01-15T14:50:00,7.82,4.78,COMPLETED
11588,VOTER017480,PS-030,PROCESSING_COMPLETED,2026-01-15T16:05:00,2.81,2.96,COMPLETED
11589,VOTER017481,PS-031,PROCESSING_COMPLETED,2026-01-15T09:51:00,5.78,3.44,COMPLETED
11590,VOTER017482,PS-032,PROCESSING_COMPLETED,2026-01-15T09:51:00,6.46,5.83,COMPLETED
11591,VOTER017483,PS-033,PROCESSING_COMPLETED,2026-01-15T16:02:00,14.18,8.02,COMPLETED
11592,VOTER017484,PS-034,PROCESSING_COMPLETED,2026-01-15T15:40:00,14.83,6.44,COMPLETED
11593,VOTER017486,PS-036,PROCESSING_COMPLETED,2026-01-15T15:21:00,0.2,10.32,COMPLETED
11594,VOTER017487,PS-037,PROCESSING_COMPLETED,2026-01-15T10:34:00,13.26,4.43,COMPLETED
11595,VOTER017488,PS-038,PROCESSING_COMPLETED,2026-01-15T10:18:00,6.34,9.25,COMPLETED
11596,VOTER017489,PS-039,PROCESSING_COMPLETED,2026-01-15T07:23:00,5.08,12.5,COMPLETED
11597,VOTER017490,PS-040,PROCESSING_COMPLETED,2026-01-15T12:32:00,12.28,6.01,COMPLETED
11598,VOTER017491,PS-041,PROCESSING_COMPLETED,2026-01-15T10:27:00,11.01,3.51,COMPLETED
11599,VOTER017492,PS-042,PROCESSING_COMPLETED,2026-01-15T12:22:00,8.55,9.0,COMPLETED
11600,VOTER017493,PS-043,PROCESSING_COMPLETED,2026-01-15T15:04:00,10.66,4.6,COMPLETED
11601,VOTER017494,PS-044,PROCESSING_COMPLETED,2026-01-15T11:04:00,6.08,5.21,COMPLETED
11602,VOTER017495,PS-045,PROCESSING_COMPLETED,2026-01-15T09:11:00,7.48,7.94,COMPLETED
11603,VOTER017496,PS-046,PROCESSING_COMPLETED,2026-01-15T08:30:00,9.87,6.59,COMPLETED
11604,VOTER017499,PS-049,PROCESSING_COMPLETED,2026-01-15T17:07:00,10.51,7.96,COMPLETED
11605,VOTER017500,PS-050,PROCESSING_COMPLETED,2026-01-15T08:51:00,9.22,5.18,COMPLETED
11606,VOTER017502,PS-002,PROCESSING_COMPLETED,2026-01-15T16:26:00,3.83,5.7,COMPLETED
11607,VOTER017503,PS-003,PROCESSING_COMPLETED,2026-01-15T13:12:00,6.59,8.63,COMPLETED
11608,VOTER017506,PS-006,PROCESSING_COMPLETED,2026-01-15T07:46:00,10.58,6.22,COMPLETED
11609,VOTER017507,PS-007,PROCESSING_COMPLETED,2026-01-15T07:11:00,3.63,4.72,COMPLETED
11610,VOTER017508,PS-008,PROCESSING_COMPLETED,2026-01-15T12:11:00,7.47,4.04,COMPLETED
11611,VOTER017509,PS-009,PROCESSING_COMPLETED,2026-01-15T13:19:00,12.67,8.99,COMPLETED
11612,VOTER017510,PS-010,PROCESSING_COMPLETED,2026-01-15T15:40:00,0.43,7.64,COMPLETED
11613,VOTER017511,PS-011,PROCESSING_COMPLETED,2026-01-15T15:29:00,11.1,9.0,COMPLETED
11614,VOTER017512,PS-012,PROCESSING_COMPLETED,2026-01-15T08:27:00,7.53,8.84,COMPLETED
11615,VOTER017513,PS-013,PROCESSING_COMPLETED,2026-01-15T15:01:00,8.93,5.31,COMPLETED
11616,VOTER017514,PS-014,PROCESSING_COMPLETED,2026-01-15T12:54:00,5.23,6.8,COMPLETED
11617,VOTER017515,PS-015,PROCESSING_COMPLETED,2026-01-15T16:29:00,10.57,1.2,COMPLETED
11618,VOTER017516,PS-016,PROCESSING_COMPLETED,2026-01-15T10:58:00,2.61,2.18,COMPLETED
11619,VOTER017518,PS-018,PROCESSING_COMPLETED,2026-01-15T14:56:00,6.92,11.56,COMPLETED
11620,VOTER017520,PS-020,PROCESSING_COMPLETED,2026-01-15T12:11:00,8.63,6.84,COMPLETED
11621,VOTER017521,PS-021,PROCESSING_COMPLETED,2026-01-15T14:06:00,5.23,6.47,COMPLETED
11622,VOTER017522,PS-022,PROCESSING_COMPLETED,2026-01-15T08:43:00,10.53,7.52,COMPLETED
11623,VOTER017523,PS-023,PROCESSING_COMPLETED,2026-01-15T08:15:00,12.27,3.66,COMPLETED
11624,VOTER017524,PS-024,PROCESSING_COMPLETED,2026-01-15T10:36:00,11.45,2.54,COMPLETED
11625,VOTER017525,PS-025,PROCESSING_COMPLETED,2026-01-15T10:40:00,0.61,5.01,COMPLETED
11626,VOTER017526,PS-026,PROCESSING_COMPLETED,2026-01-15T13:07:00,15.46,8.97,COMPLETED
11627,VOTER017527,PS-027,PROCESSING_COMPLETED,2026-01-15T11:14:00,13.49,7.09,COMPLETED
11628,VOTER017528,PS-028,PROCESSING_COMPLETED,2026-01-15T09:13:00,0.2,8.81,COMPLETED
11629,VOTER017529,PS-029,PROCESSING_COMPLETED,2026-01-15T09:37:00,5.77,7.46,COMPLETED
11630,VOTER017530,PS-030,PROCESSING_COMPLETED,2026-01-15T17:40:00,13.52,10.65,COMPLETED
11631,VOTER017532,PS-032,PROCESSING_COMPLETED,2026-01-15T16:46:00,8.98,8.53,COMPLETED
11632,VOTER017533,PS-033,PROCESSING_COMPLETED,2026-01-15T07:11:00,2.37,8.23,COMPLETED
11633,VOTER017535,PS-035,PROCESSING_COMPLETED,2026-01-15T12:26:00,0.2,4.08,COMPLETED
11634,VOTER017537,PS-037,PROCESSING_COMPLETED,2026-01-15T15:11:00,10.35,7.23,COMPLETED
11635,VOTER017539,PS-039,PROCESSING_COMPLETED,2026-01-15T11:58:00,5.28,6.25,COMPLETED
11636,VOTER017540,PS-040,PROCESSING_COMPLETED,2026-01-15T08:45:00,4.16,9.74,COMPLETED
11637,VOTER017541,PS-041,PROCESSING_COMPLETED,2026-01-15T11:44:00,3.11,3.71,COMPLETED
11638,VOTER017543,PS-043,PROCESSING_COMPLETED,2026-01-15T10:55:00,9.27,1.2,COMPLETED
11639,VOTER017544,PS-044,PROCESSING_COMPLETED,2026-01-15T10:33:00,14.48,3.45,COMPLETED
11640,VOTER017545,PS-045,PROCESSING_COMPLETED,2026-01-15T17:28:00,6.54,7.5,COMPLETED
11641,VOTER017548,PS-048,PROCESSING_COMPLETED,2026-01-15T08:33:00,4.13,2.28,COMPLETED
11642,VOTER017549,PS-049,PROCESSING_COMPLETED,2026-01-15T13:28:00,8.87,3.52,COMPLETED
11643,VOTER017550,PS-050,PROCESSING_COMPLETED,2026-01-15T14:41:00,5.68,6.09,COMPLETED
11644,VOTER017552,PS-002,PROCESSING_COMPLETED,2026-01-15T14:13:00,9.3,7.65,COMPLETED
11645,VOTER017555,PS-005,PROCESSING_COMPLETED,2026-01-15T10:35:00,9.01,1.2,COMPLETED
11646,VOTER017556,PS-006,PROCESSING_COMPLETED,2026-01-15T07:08:00,11.6,5.77,COMPLETED
11647,VOTER017557,PS-007,PROCESSING_COMPLETED,2026-01-15T17:24:00,12.05,5.13,COMPLETED
11648,VOTER017558,PS-008,PROCESSING_COMPLETED,2026-01-15T16:03:00,10.41,8.82,COMPLETED
11649,VOTER017559,PS-009,PROCESSING_COMPLETED,2026-01-15T08:07:00,12.45,6.59,COMPLETED
11650,VOTER017560,PS-010,PROCESSING_COMPLETED,2026-01-15T10:36:00,6.79,7.43,COMPLETED
11651,VOTER017561,PS-011,PROCESSING_COMPLETED,2026-01-15T13:53:00,4.56,8.73,COMPLETED
11652,VOTER017562,PS-012,PROCESSING_COMPLETED,2026-01-15T11:29:00,7.9,1.92,COMPLETED
11653,VOTER017564,PS-014,PROCESSING_COMPLETED,2026-01-15T10:58:00,12.57,5.17,COMPLETED
11654,VOTER017565,PS-015,PROCESSING_COMPLETED,2026-01-15T16:40:00,9.68,5.67,COMPLETED
11655,VOTER017566,PS-016,PROCESSING_COMPLETED,2026-01-15T08:57:00,2.77,3.52,COMPLETED
11656,VOTER017568,PS-018,PROCESSING_COMPLETED,2026-01-15T16:02:00,13.66,5.09,COMPLETED
11657,VOTER017569,PS-019,PROCESSING_COMPLETED,2026-01-15T10:23:00,13.68,6.06,COMPLETED
11658,VOTER017570,PS-020,PROCESSING_COMPLETED,2026-01-15T17:13:00,12.55,4.63,COMPLETED
11659,VOTER017571,PS-021,PROCESSING_COMPLETED,2026-01-15T07:39:00,4.47,5.26,COMPLETED
11660,VOTER017573,PS-023,PROCESSING_COMPLETED,2026-01-15T14:25:00,8.94,1.58,COMPLETED
11661,VOTER017576,PS-026,PROCESSING_COMPLETED,2026-01-15T12:01:00,10.62,8.19,COMPLETED
11662,VOTER017577,PS-027,PROCESSING_COMPLETED,2026-01-15T10:23:00,13.82,7.38,COMPLETED
11663,VOTER017579,PS-029,PROCESSING_COMPLETED,2026-01-15T11:27:00,8.66,4.86,COMPLETED
11664,VOTER017580,PS-030,PROCESSING_COMPLETED,2026-01-15T11:35:00,8.0,5.1,COMPLETED
11665,VOTER017581,PS-031,PROCESSING_COMPLETED,2026-01-15T12:11:00,12.29,4.29,COMPLETED
11666,VOTER017583,PS-033,PROCESSING_COMPLETED,2026-01-15T12:43:00,12.97,10.13,COMPLETED
11667,VOTER017584,PS-034,PROCESSING_COMPLETED,2026-01-15T15:37:00,15.98,6.85,COMPLETED
11668,VOTER017585,PS-035,PROCESSING_COMPLETED,2026-01-15T11:45:00,7.98,4.46,COMPLETED
11669,VOTER017586,PS-036,PROCESSING_COMPLETED,2026-01-15T14:11:00,5.85,4.19,COMPLETED
11670,VOTER017587,PS-037,PROCESSING_COMPLETED,2026-01-15T17:51:00,10.21,6.55,COMPLETED
11671,VOTER017588,PS-038,PROCESSING_COMPLETED,2026-01-15T10:53:00,3.96,5.57,COMPLETED
11672,VOTER017589,PS-039,PROCESSING_COMPLETED,2026-01-15T13:32:00,8.6,2.68,COMPLETED
11673,VOTER017590,PS-040,PROCESSING_COMPLETED,2026-01-15T12:06:00,4.91,1.2,COMPLETED
11674,VOTER017592,PS-042,PROCESSING_COMPLETED,2026-01-15T13:15:00,9.5,0.35,COMPLETED
11675,VOTER017594,PS-044,PROCESSING_COMPLETED,2026-01-15T10:33:00,6.82,4.62,COMPLETED
11676,VOTER017597,PS-047,PROCESSING_COMPLETED,2026-01-15T17:13:00,11.2,6.38,COMPLETED
11677,VOTER017599,PS-049,PROCESSING_COMPLETED,2026-01-15T14:47:00,4.21,6.36,COMPLETED
11678,VOTER017600,PS-050,PROCESSING_COMPLETED,2026-01-15T07:31:00,9.63,7.37,COMPLETED
11679,VOTER017601,PS-001,PROCESSING_COMPLETED,2026-01-15T10:24:00,11.29,7.13,COMPLETED
11680,VOTER017602,PS-002,PROCESSING_COMPLETED,2026-01-15T12:32:00,6.35,8.88,COMPLETED
11681,VOTER017603,PS-003,PROCESSING_COMPLETED,2026-01-15T13:48:00,8.32,8.54,COMPLETED
11682,VOTER017604,PS-004,PROCESSING_COMPLETED,2026-01-15T15:05:00,11.83,9.62,COMPLETED
11683,VOTER017605,PS-005,PROCESSING_COMPLETED,2026-01-15T10:45:00,8.69,4.6,COMPLETED
11684,VOTER017608,PS-008,PROCESSING_COMPLETED,2026-01-15T14:22:00,11.4,7.02,COMPLETED
11685,VOTER017610,PS-010,PROCESSING_COMPLETED,2026-01-15T11:25:00,13.66,8.99,COMPLETED
11686,VOTER017611,PS-011,PROCESSING_COMPLETED,2026-01-15T13:36:00,9.59,8.4,COMPLETED
11687,VOTER017612,PS-012,PROCESSING_COMPLETED,2026-01-15T15:59:00,4.43,5.62,COMPLETED
11688,VOTER017616,PS-016,PROCESSING_COMPLETED,2026-01-15T08:49:00,5.76,10.0,COMPLETED
11689,VOTER017617,PS-017,PROCESSING_COMPLETED,2026-01-15T14:52:00,10.37,5.86,COMPLETED
11690,VOTER017618,PS-018,PROCESSING_COMPLETED,2026-01-15T11:17:00,8.67,6.51,COMPLETED
11691,VOTER017620,PS-020,PROCESSING_COMPLETED,2026-01-15T12:13:00,0.2,5.74,COMPLETED
11692,VOTER017621,PS-021,PROCESSING_COMPLETED,2026-01-15T07:00:00,14.08,8.46,COMPLETED
11693,VOTER017624,PS-024,PROCESSING_COMPLETED,2026-01-15T07:15:00,2.84,9.91,COMPLETED
11694,VOTER017626,PS-026,PROCESSING_COMPLETED,2026-01-15T09:41:00,9.15,3.75,COMPLETED
11695,VOTER017627,PS-027,PROCESSING_COMPLETED,2026-01-15T08:40:00,0.2,7.99,COMPLETED
11696,VOTER017632,PS-032,PROCESSING_COMPLETED,2026-01-15T15:42:00,12.7,5.92,COMPLETED
11697,VOTER017633,PS-033,PROCESSING_COMPLETED,2026-01-15T08:31:00,5.5,5.84,COMPLETED
11698,VOTER017635,PS-035,PROCESSING_COMPLETED,2026-01-15T10:28:00,4.71,4.5,COMPLETED
11699,VOTER017636,PS-036,PROCESSING_COMPLETED,2026-01-15T10:08:00,6.14,7.42,COMPLETED
11700,VOTER017638,PS-038,PROCESSING_COMPLETED,2026-01-15T09:27:00,12.54,4.68,COMPLETED
11701,VOTER017639,PS-039,PROCESSING_COMPLETED,2026-01-15T17:34:00,11.7,2.56,COMPLETED
11702,VOTER017640,PS-040,PROCESSING_COMPLETED,2026-01-15T07:31:00,11.46,7.94,COMPLETED
11703,VOTER017641,PS-041,PROCESSING_COMPLETED,2026-01-15T16:09:00,11.2,8.43,COMPLETED
11704,VOTER017643,PS-043,PROCESSING_COMPLETED,2026-01-15T09:57:00,5.34,5.88,COMPLETED
11705,VOTER017644,PS-044,PROCESSING_COMPLETED,2026-01-15T13:24:00,10.32,7.51,COMPLETED
11706,VOTER017645,PS-045,PROCESSING_COMPLETED,2026-01-15T14:49:00,3.3,5.25,COMPLETED
11707,VOTER017646,PS-046,PROCESSING_COMPLETED,2026-01-15T14:54:00,4.04,7.95,COMPLETED
11708,VOTER017647,PS-047,PROCESSING_COMPLETED,2026-01-15T16:08:00,10.83,9.69,COMPLETED
11709,VOTER017648,PS-048,PROCESSING_COMPLETED,2026-01-15T12:19:00,10.93,3.99,COMPLETED
11710,VOTER017649,PS-049,PROCESSING_COMPLETED,2026-01-15T17:01:00,13.35,3.98,COMPLETED
11711,VOTER017651,PS-001,PROCESSING_COMPLETED,2026-01-15T07:24:00,10.08,6.9,COMPLETED
11712,VOTER017655,PS-005,PROCESSING_COMPLETED,2026-01-15T11:07:00,7.11,7.65,COMPLETED
11713,VOTER017656,PS-006,PROCESSING_COMPLETED,2026-01-15T10:50:00,5.4,3.95,COMPLETED
11714,VOTER017658,PS-008,PROCESSING_COMPLETED,2026-01-15T13:47:00,8.8,8.05,COMPLETED
11715,VOTER017659,PS-009,PROCESSING_COMPLETED,2026-01-15T14:28:00,10.77,5.07,COMPLETED
11716,VOTER017660,PS-010,PROCESSING_COMPLETED,2026-01-15T12:48:00,9.11,8.12,COMPLETED
11717,VOTER017662,PS-012,PROCESSING_COMPLETED,2026-01-15T15:22:00,9.59,10.92,COMPLETED
11718,VOTER017663,PS-013,PROCESSING_COMPLETED,2026-01-15T08:42:00,10.85,4.74,COMPLETED
11719,VOTER017667,PS-017,PROCESSING_COMPLETED,2026-01-15T16:22:00,0.2,7.74,COMPLETED
11720,VOTER017669,PS-019,PROCESSING_COMPLETED,2026-01-15T16:20:00,12.03,5.67,COMPLETED
11721,VOTER017670,PS-020,PROCESSING_COMPLETED,2026-01-15T10:39:00,2.87,8.16,COMPLETED
11722,VOTER017671,PS-021,PROCESSING_COMPLETED,2026-01-15T15:13:00,14.79,3.55,COMPLETED
11723,VOTER017672,PS-022,PROCESSING_COMPLETED,2026-01-15T13:08:00,5.92,5.15,COMPLETED
11724,VOTER017674,PS-024,PROCESSING_COMPLETED,2026-01-15T08:52:00,6.66,2.21,COMPLETED
11725,VOTER017675,PS-025,PROCESSING_COMPLETED,2026-01-15T10:39:00,15.39,8.62,COMPLETED
11726,VOTER017677,PS-027,PROCESSING_COMPLETED,2026-01-15T16:08:00,4.73,6.0,COMPLETED
11727,VOTER017678,PS-028,PROCESSING_COMPLETED,2026-01-15T13:59:00,9.4,10.38,COMPLETED
11728,VOTER017679,PS-029,PROCESSING_COMPLETED,2026-01-15T09:09:00,2.86,5.92,COMPLETED
11729,VOTER017680,PS-030,PROCESSING_COMPLETED,2026-01-15T09:46:00,9.28,3.94,COMPLETED
11730,VOTER017682,PS-032,PROCESSING_COMPLETED,2026-01-15T11:25:00,6.65,9.98,COMPLETED
11731,VOTER017683,PS-033,PROCESSING_COMPLETED,2026-01-15T15:50:00,11.62,5.73,COMPLETED
11732,VOTER017684,PS-034,PROCESSING_COMPLETED,2026-01-15T12:46:00,16.7,4.7,COMPLETED
11733,VOTER017686,PS-036,PROCESSING_COMPLETED,2026-01-15T11:07:00,8.36,4.01,COMPLETED
11734,VOTER017687,PS-037,PROCESSING_COMPLETED,2026-01-15T07:19:00,8.6,5.11,COMPLETED
11735,VOTER017688,PS-038,PROCESSING_COMPLETED,2026-01-15T11:14:00,6.27,7.26,COMPLETED
11736,VOTER017689,PS-039,PROCESSING_COMPLETED,2026-01-15T08:24:00,7.8,4.12,COMPLETED
11737,VOTER017690,PS-040,PROCESSING_COMPLETED,2026-01-15T12:06:00,5.95,11.12,COMPLETED
11738,VOTER017692,PS-042,PROCESSING_COMPLETED,2026-01-15T15:03:00,5.59,6.58,COMPLETED
